pid,fid12,cfps2012_age,cfps2012_gender,qe104,qq301,qz202,sw1r,kr1ckp4
411223431,411223,72,男,在婚（有配偶）,否,5,,不适用
411188101,411188,55,男,在婚（有配偶）,否,5,,不适用
411186102,411186,58,男,在婚（有配偶）,,,文盲/半文盲,
411228103,411228,41,女,在婚（有配偶）,,,文盲/半文盲,
411214104,411214,24,男,在婚（有配偶）,,,初中,
411204101,411204,35,女,在婚（有配偶）,否,5,,不适用
411202103,411202,16,男,未婚,,,小学,
411229101,411229,43,男,未婚,否,4,,不适用
411209106,411209,16,女,未婚,否,5,,初中
411216104,411216,37,女,在婚（有配偶）,否,6,,不适用
411209101,411209,42,女,在婚（有配偶）,否,5,,不适用
411186101,411186,29,男,在婚（有配偶）,否,5,,不适用
411223104,411223,22,男,在婚（有配偶）,,,初中,
411223103,411223,45,女,在婚（有配偶）,否,5,,不适用
411204102,411204,36,男,在婚（有配偶）,,,初中,
411210102,411210,55,女,在婚（有配偶）,否,5,,不适用
411198431,411198,77,女,在婚（有配偶）,否,5,,不适用
411177101,411177,67,男,在婚（有配偶）,否,5,,不适用
411209105,411209,21,女,未婚,否,5,,不适用
411198102,411198,33,女,在婚（有配偶）,,,文盲/半文盲,
411217103,411217,25,男,在婚（有配偶）,否,5,,不适用
411211104,411211,19,男,未婚,否,6,,不适用
411218104,411218,25,男,未婚,,,不适用,
411182104,411182,37,男,在婚（有配偶）,,,小学,
411190102,411190,65,男,在婚（有配偶）,否,5,,不适用
411210101,411210,55,男,在婚（有配偶）,否,6,,不适用
411217431,411217,63,男,在婚（有配偶）,是,5,,不适用
411206105,411206,35,男,在婚（有配偶）,否,5,,不适用
411181101,411181,47,女,在婚（有配偶）,是,5,,不适用
411210104,411210,25,男,在婚（有配偶）,,,初中,
411206106,411206,33,男,在婚（有配偶）,,,小学,
411227103,411227,72,女,丧偶,否,5,,不适用
411214105,411214,19,女,在婚（有配偶）,,,小学,
411206110,411206,26,女,在婚（有配偶）,,,初中,
411181103,411181,20,男,未婚,,,高中/中专/技校/职高,
411177102,411177,67,女,在婚（有配偶）,否,5,,不适用
411207103,411207,17,男,未婚,否,5,,初中
410123103,410123,27,女,在婚（有配偶）,否,7,,不适用
410130103,410130,33,男,在婚（有配偶）,否,7,,不适用
410125101,410125,34,女,在婚（有配偶）,否,7,,不适用
410018101,410018,78,男,在婚（有配偶）,否,6,,不适用
410028101,410028,84,女,丧偶,否,6,,不适用
410137432,410137,65,女,在婚（有配偶）,否,4,,不适用
410129431,410129,23,女,在婚（有配偶）,否,7,,不适用
301810431,301810,23,男,在婚（有配偶）,否,7,,不适用
410011102,410011,45,男,在婚（有配偶）,否,7,,不适用
410134431,410134,25,女,在婚（有配偶）,否,7,,不适用
410026431,410026,34,女,在婚（有配偶）,否,7,,不适用
410128103,410128,26,男,未婚,否,7,,不适用
410139102,410139,71,男,在婚（有配偶）,否,5,,不适用
410123101,410123,56,女,丧偶,否,4,,不适用
410119104,410119,16,男,未婚,否,7,,初中
410027101,410027,68,女,丧偶,否,7,,不适用
410109431,410109,25,女,在婚（有配偶）,否,7,,不适用
410138102,410138,46,男,在婚（有配偶）,否,7,,不适用
410125106,410125,30,男,在婚（有配偶）,是,7,,不适用
410011101,410011,42,女,在婚（有配偶）,否,7,,不适用
410113101,410113,71,男,在婚（有配偶）,否,5,,不适用
410139101,410139,66,女,在婚（有配偶）,否,5,,不适用
410144104,410144,16,女,未婚,否,7,,初中
410125103,410125,62,女,在婚（有配偶）,否,5,,不适用
410130102,410130,59,女,在婚（有配偶）,否,4,,不适用
410136102,410136,39,男,在婚（有配偶）,否,6,,不适用
410116103,301810,22,女,在婚（有配偶）,否,7,,不适用
410109102,410109,50,女,在婚（有配偶）,否,6,,不适用
410117104,410117,19,女,未婚,否,7,,不适用
410134101,410134,50,女,在婚（有配偶）,否,4,,不适用
410120103,410120,47,女,在婚（有配偶）,否,6,,不适用
410007104,410007,17,女,未婚,否,7,,不适用
410120104,410120,21,女,未婚,否,6,,不适用
410109103,410109,27,男,在婚（有配偶）,否,7,,不适用
410144101,410144,78,女,丧偶,否,4,,不适用
410026102,410026,61,男,在婚（有配偶）,否,7,,不适用
410144102,410144,40,男,在婚（有配偶）,是,7,,不适用
410114101,410114,60,女,在婚（有配偶）,否,5,,不适用
410125102,410125,62,男,在婚（有配偶）,否,5,,不适用
410114103,410114,34,男,在婚（有配偶）,否,7,,不适用
410135101,410135,84,女,丧偶,否,6,,不适用
410134107,410134,25,女,在婚（有配偶）,否,6,,不适用
410136101,410136,36,女,在婚（有配偶）,否,7,,不适用
410144103,410144,43,女,在婚（有配偶）,否,5,,不适用
410117101,410117,44,男,在婚（有配偶）,否,7,,不适用
410134102,410134,50,男,在婚（有配偶）,是,6,,不适用
410017104,410017,22,男,未婚,否,6,,不适用
410129101,410129,48,女,在婚（有配偶）,否,7,,不适用
410124102,410124,55,女,在婚（有配偶）,否,7,,不适用
410130106,410130,33,女,在婚（有配偶）,否,7,,不适用
410116102,410116,44,女,在婚（有配偶）,否,7,,不适用
410017103,410017,49,男,在婚（有配偶）,是,7,,不适用
410128101,410128,48,女,在婚（有配偶）,否,6,,不适用
410021103,410021,21,男,未婚,否,7,,不适用
410015101,410015,77,女,在婚（有配偶）,否,6,,不适用
410033102,410033,65,女,在婚（有配偶）,否,6,,不适用
410123431,410123,33,女,在婚（有配偶）,否,7,,不适用
410017101,410017,49,女,在婚（有配偶）,否,7,,不适用
410109104,410109,19,男,未婚,否,7,,不适用
410021102,410021,53,男,在婚（有配偶）,否,7,,不适用
410021101,410021,53,女,在婚（有配偶）,否,7,,不适用
410018102,410018,36,女,离婚,否,7,,不适用
410138105,410138,16,女,未婚,否,7,,小学
410120101,410120,52,男,在婚（有配偶）,否,5,,不适用
410019101,410019,90,男,丧偶,否,6,,不适用
410113102,410113,76,女,在婚（有配偶）,否,4,,不适用
410130101,410130,59,男,在婚（有配偶）,否,5,,不适用
410024101,410024,36,女,在婚（有配偶）,否,7,,不适用
410024102,410024,79,男,丧偶,否,6,,不适用
410024103,410024,38,男,在婚（有配偶）,否,7,,不适用
410137431,410137,73,男,在婚（有配偶）,否,4,,不适用
410124101,410124,59,男,在婚（有配偶）,否,7,,不适用
410007101,410007,43,女,在婚（有配偶）,否,7,,不适用
410114106,410114,32,女,在婚（有配偶）,否,7,,不适用
410026101,410026,59,女,在婚（有配偶）,否,7,,不适用
410028102,410028,55,男,离婚,是,7,,不适用
410122102,410122,56,女,在婚（有配偶）,否,5,,不适用
410113105,410113,16,女,未婚,否,7,,初中
410004101,410004,70,女,在婚（有配偶）,否,7,,不适用
410012101,410012,44,女,在婚（有配偶）,否,7,,不适用
410129102,410129,48,男,在婚（有配偶）,否,6,,不适用
410139103,410139,22,男,未婚,否,7,,不适用
410120102,410120,27,男,在婚（有配偶）,否,6,,不适用
410128102,410128,48,男,在婚（有配偶）,否,7,,不适用
410123102,410123,27,男,在婚（有配偶）,是,7,,不适用
410120105,410120,24,女,在婚（有配偶）,否,6,,不适用
410113106,410113,41,女,在婚（有配偶）,否,6,,不适用
410018103,410018,69,女,在婚（有配偶）,否,5,,不适用
410113103,410113,42,男,在婚（有配偶）,否,6,,不适用
410117103,410117,46,女,在婚（有配偶）,否,7,,不适用
410137101,410137,35,女,在婚（有配偶）,否,7,,不适用
410119103,410119,39,女,在婚（有配偶）,否,7,,不适用
410011104,410011,72,女,丧偶,否,7,,不适用
410137102,410137,34,男,在婚（有配偶）,否,6,,不适用
410109101,410109,52,男,在婚（有配偶）,否,3,,不适用
410007103,410007,21,女,未婚,否,7,,不适用
410034101,410034,47,女,在婚（有配偶）,否,7,,不适用
410122101,410122,60,男,在婚（有配偶）,是,2,,不适用
410125107,410125,23,女,在婚（有配偶）,否,7,,不适用
410124105,410124,29,女,在婚（有配偶）,否,7,,不适用
410127102,410127,60,女,丧偶,否,1,,不适用
410129103,410129,23,男,在婚（有配偶）,否,7,,不适用
410033101,410033,65,男,在婚（有配偶）,是,7,,不适用
410004102,410004,74,男,在婚（有配偶）,否,6,,不适用
410128104,410128,17,女,未婚,否,7,,不适用
410125104,410125,34,男,在婚（有配偶）,否,7,,不适用
410116101,410116,44,男,在婚（有配偶）,是,7,,不适用
410136103,410136,16,男,未婚,否,7,,初中
410124103,410124,29,男,在婚（有配偶）,否,7,,不适用
410114102,410114,64,男,在婚（有配偶）,否,7,,不适用
410099103,410099,41,男,在婚（有配偶）,否,6,,不适用
410087102,410087,46,女,在婚（有配偶）,否,7,,不适用
410084101,410084,49,男,在婚（有配偶）,否,6,,不适用
410048101,410048,44,女,在婚（有配偶）,是,6,,不适用
410049101,410049,36,女,在婚（有配偶）,否,6,,不适用
410100104,410100,25,男,未婚,否,5,,不适用
410426103,410426,24,男,未婚,否,6,不适用,不适用
410095101,410095,39,女,在婚（有配偶）,否,6,,不适用
411747103,411747,25,男,在婚（有配偶）,否,6,高中/中专/技校/职高,不适用
410095104,410095,40,男,在婚（有配偶）,否,6,,不适用
410108104,410108,40,女,在婚（有配偶）,否,6,,不适用
410099104,410099,40,女,在婚（有配偶）,是,6,,不适用
411469103,411469,26,男,在婚（有配偶）,否,6,初中,不适用
410040104,410040,76,男,丧偶,是,4,,不适用
410056101,410056,39,男,在婚（有配偶）,是,6,,不适用
410100102,410100,83,男,在婚（有配偶）,否,2,,不适用
410106101,410106,47,女,在婚（有配偶）,否,6,,不适用
410086102,410086,47,女,在婚（有配偶）,否,6,,不适用
410073102,410073,49,男,在婚（有配偶）,否,5,,不适用
410085102,410085,49,男,在婚（有配偶）,否,6,,不适用
410098101,410098,36,女,在婚（有配偶）,否,6,,不适用
410057102,410057,47,男,在婚（有配偶）,否,5,,不适用
410075101,410075,75,女,丧偶,否,5,,不适用
410064101,410064,29,女,在婚（有配偶）,否,6,,不适用
410342104,410342,44,女,在婚（有配偶）,否,6,,不适用
410058102,410058,39,男,在婚（有配偶）,是,6,,不适用
410049102,410049,32,男,在婚（有配偶）,否,6,,不适用
410058103,410058,32,男,未婚,否,5,,不适用
410080103,410080,27,女,未婚,否,6,,不适用
410493103,410493,24,女,未婚,否,6,大学本科,不适用
410062102,410062,34,女,在婚（有配偶）,否,5,,不适用
410108101,410108,68,女,在婚（有配偶）,否,5,,不适用
410067102,410067,48,男,在婚（有配偶）,是,5,,不适用
410058101,410058,38,女,在婚（有配偶）,否,6,,不适用
410082101,410082,41,男,在婚（有配偶）,否,6,,不适用
410071102,410071,36,女,在婚（有配偶）,否,6,,不适用
410047102,410047,36,男,在婚（有配偶）,否,6,,不适用
410047101,410047,31,女,在婚（有配偶）,否,6,,不适用
410071104,410071,19,女,未婚,否,6,,不适用
410342105,410342,20,男,未婚,否,6,,不适用
410046102,410046,53,女,在婚（有配偶）,否,4,,不适用
410043102,410043,49,男,在婚（有配偶）,否,7,,不适用
410102102,410102,71,女,在婚（有配偶）,否,4,,不适用
410088102,410088,60,女,在婚（有配偶）,否,6,,不适用
410070101,410070,31,男,在婚（有配偶）,否,6,,不适用
410087431,410087,22,女,未婚,否,7,,不适用
410059102,410059,63,男,在婚（有配偶）,否,6,,不适用
410037101,410037,54,女,在婚（有配偶）,否,5,,不适用
410793105,410793,22,男,未婚,否,6,大专,不适用
411508104,411508,26,男,未婚,否,6,大专,不适用
410040101,410040,49,女,在婚（有配偶）,否,5,,不适用
410066101,410066,28,女,在婚（有配偶）,否,6,,不适用
410059101,410059,60,女,在婚（有配偶）,否,5,,不适用
410104101,410104,64,女,在婚（有配偶）,否,5,,不适用
410040102,410040,49,男,在婚（有配偶）,是,6,,不适用
410106102,410106,54,男,在婚（有配偶）,否,6,,不适用
410040103,410040,24,男,未婚,否,6,,不适用
410080102,410080,52,女,在婚（有配偶）,否,5,,不适用
410106103,410106,25,男,未婚,否,6,,不适用
410084102,410084,49,女,在婚（有配偶）,否,6,,不适用
410102101,410102,75,男,在婚（有配偶）,否,4,,不适用
410426104,410426,22,女,未婚,否,7,不适用,不适用
410426105,410426,22,女,未婚,否,7,初中,不适用
410062101,410062,42,男,在婚（有配偶）,是,6,,不适用
410065101,410065,48,男,在婚（有配偶）,否,6,,不适用
410060101,410060,69,男,在婚（有配偶）,是,5,,不适用
410042102,410042,39,女,在婚（有配偶）,否,6,,不适用
410263104,410263,34,女,在婚（有配偶）,否,6,高中/中专/技校/职高,不适用
410057103,410057,19,男,未婚,否,6,,不适用
410091102,410091,48,男,在婚（有配偶）,否,5,,不适用
410072102,410072,36,女,在婚（有配偶）,否,5,,不适用
410107101,410107,80,男,在婚（有配偶）,否,3,,不适用
410884103,410884,25,男,在婚（有配偶）,是,6,高中/中专/技校/职高,不适用
410046431,410046,54,男,在婚（有配偶）,否,6,,不适用
410104103,410104,37,男,离婚,否,6,,不适用
410057101,410057,46,女,在婚（有配偶）,否,6,,不适用
410042101,410042,40,男,在婚（有配偶）,是,6,,不适用
410108103,410108,48,男,在婚（有配偶）,否,6,,不适用
410091101,410091,43,女,在婚（有配偶）,否,6,,不适用
410088101,410088,61,男,在婚（有配偶）,否,7,,不适用
410067101,410067,32,女,在婚（有配偶）,否,6,,不适用
410089101,410089,42,男,在婚（有配偶）,否,6,,不适用
410087101,410087,50,女,在婚（有配偶）,否,6,,不适用
410055101,410055,33,女,在婚（有配偶）,否,6,,不适用
410085101,410085,46,女,在婚（有配偶）,否,6,,不适用
410072101,410072,38,男,在婚（有配偶）,否,6,,不适用
410066102,410066,33,男,在婚（有配偶）,否,6,,不适用
410084103,410084,21,男,未婚,否,7,,不适用
410100101,410100,78,女,在婚（有配偶）,否,5,,不适用
410086103,410086,21,男,未婚,否,7,,不适用
410089102,410089,39,女,在婚（有配偶）,否,6,,不适用
410080101,410080,53,男,在婚（有配偶）,是,6,,不适用
410108102,410108,71,男,在婚（有配偶）,否,4,,不适用
410056102,410056,40,女,在婚（有配偶）,否,7,,不适用
410099101,410099,74,男,在婚（有配偶）,否,5,,不适用
410065103,410065,24,男,未婚,否,6,,不适用
410060103,410060,27,男,在婚（有配偶）,否,6,,不适用
410060431,410060,27,女,在婚（有配偶）,否,6,,不适用
410073103,410073,25,女,在婚（有配偶）,否,6,,不适用
410067103,410067,57,女,离婚,否,4,,不适用
410085103,410085,22,男,未婚,否,6,,不适用
410060102,410060,59,女,在婚（有配偶）,否,5,,不适用
410342103,410342,44,男,在婚（有配偶）,否,6,,不适用
410100103,410100,54,男,离婚,否,5,,不适用
410107102,410107,67,女,在婚（有配偶）,否,6,,不适用
410095103,410095,77,女,在婚（有配偶）,否,5,,不适用
411747104,411747,25,女,在婚（有配偶）,否,6,初中,不适用
410043101,410043,44,女,在婚（有配偶）,否,6,,不适用
